MSISDN,Dialed Number,Start Time,Dur(s),Equipment ID,SIM ID,First CGI,Type
9811116152,9848175496,2026-02-20 00:23:00,169,488510272614933,404728463920867,3532-80091,MOC
9823226025,9810801326,2026-02-19 10:23:00,641,270808697829221,404728463920867,8848-74426,MTC
9816658760,9810433218,2026-02-23 10:23:00,646,148564679970246,404055778487282,7151-85613,MTC
9857986872,9824745171,2026-02-25 05:23:00,152,561100225579415,404588043416518,1260-54037,MOC
9856482366,9804556238,2026-02-15 01:23:00,235,521667467621202,404318432225913,4331-51361,MOC
9803432445,9871012269,2026-02-14 20:23:00,899,944171545444328,404772369292984,2342-45062,MOC
9864887719,9856482366,2026-02-19 01:23:00,409,561100225579415,404270312073564,3201-81891,MTC
9871093248,9833300002,2026-02-05 11:23:00,564,375899757113055,404256996112535,1066-12295,MOC
9870348247,9818506716,2026-02-12 11:23:00,350,447898562575326,404455877169472,8943-26676,MOC
9871012269,9891905865,2026-02-22 18:23:00,843,525007432927129,404567700518449,3125-14947,MTC
9848175496,9811592124,2026-02-20 11:23:00,5,721753540838663,404757051204618,1813-82171,MOC
9893174612,9808613171,2026-02-26 22:23:00,753,413975523149135,404634163894484,3214-16519,MOC
9875161369,9847679764,2026-02-14 03:23:00,586,163735160917798,404269448695946,8482-87083,MOC
9833754330,9847679764,2026-03-02 02:23:00,574,460223569725217,404564729293143,1519-17028,MTC
9805151864,9898327315,2026-02-27 01:23:00,422,269848583339452,404589026012796,2167-56831,MTC
9834309805,9811592124,2026-02-17 11:23:00,897,288515879968460,404757051204618,1906-31487,MTC
9889083863,9804556238,2026-02-17 05:23:00,714,158144914766072,404892665918463,9950-76177,MTC
9811775891,9895134332,2026-02-12 00:23:00,473,933472122816064,404693084887256,7016-25796,MOC
9801128059,9893676320,2026-02-26 22:23:00,722,163735160917798,404428699041379,1981-15421,MTC
9811116152,9823226025,2026-02-13 03:23:00,82,944171545444328,404247314986430,1140-25876,MTC
9862473178,9883242102,2026-02-13 08:23:00,796,207501102481934,404164334722820,7684-50938,MOC
9823685160,9800978820,2026-02-02 11:23:00,80,023303070534578,404490277038430,9564-43582,MOC
9811100101,9840196556,2026-02-25 20:23:00,185,935387584282417,404881172980686,9764-65822,MOC
9845494808,9885149368,2026-02-16 18:23:00,689,447132475469137,404220234132611,3843-36957,MTC
9879955271,9879402654,2026-02-06 04:23:00,505,299606530745054,404956213721386,4914-46371,MTC
9831839335,9840196556,2026-02-19 05:23:00,652,299606530745054,404997968845783,9040-82119,MTC
9856049451,9885574443,2026-02-27 12:23:00,794,842294057202590,404728463920867,2437-90332,MOC
9810762268,9800766177,2026-02-06 11:23:00,589,842294057202590,404865577908272,1781-51142,MOC
9811100103,9850752735,2026-02-18 10:23:00,879,667665061809190,404728463920867,2594-84495,MOC
9830923271,9869985435,2026-02-18 15:23:00,135,667665061809190,404544964759876,3016-43074,MTC
9841241182,9857871331,2026-02-28 02:23:00,690,842294057202590,404865577908272,6939-95414,MOC
9898169340,9800471138,2026-02-16 23:23:00,144,163735160917798,404848947697357,1989-83558,MTC
9811100102,9844997278,2026-02-25 12:23:00,432,088019948837550,404257991366210,8018-51335,MOC
9850752735,9838851606,2026-02-15 12:23:00,559,521667467621202,404489554393769,2999-44580,MOC
9891022901,9899856984,2026-02-18 20:23:00,630,367850821486289,404808562718750,6121-74774,MTC
9818506716,9811998679,2026-02-11 13:23:00,868,666580043973598,404114351906698,8020-71640,MOC
9803413164,9814737996,2026-02-20 06:23:00,474,488510272614933,404634163894484,7188-75068,MTC
9899049027,9894406409,2026-02-11 19:23:00,741,699586693465472,404503731453038,2644-90378,MOC
9834309805,9893792374,2026-02-21 21:23:00,288,484085887704358,404757051204618,6597-92861,MTC
9857986872,9862473178,2026-02-22 07:23:00,853,023303070534578,404892665918463,9436-83758,MTC
9833754330,9814737996,2026-02-12 04:23:00,871,811437447012045,404567700518449,6922-70334,MTC
9836690967,9810433218,2026-02-18 19:23:00,93,148564679970246,404735020802144,3318-70733,MTC
9844550229,9890913341,2026-02-16 17:23:00,14,521667467621202,404885744890612,9942-63462,MTC
9801845146,9867365766,2026-02-09 08:23:00,436,666580043973598,404634163894484,8852-96323,MOC
9867468071,9889083863,2026-02-27 15:23:00,863,447132475469137,404757051204618,1526-70178,MTC
9876038597,9812419049,2026-02-26 08:23:00,766,909010016761847,404394278816580,3381-94579,MOC
9875161369,9833754330,2026-02-18 19:23:00,772,269848583339452,404036915594284,3924-49466,MOC
9883503056,9837826398,2026-02-24 11:23:00,889,167014508993588,404988392053021,4279-67751,MTC
9884251354,9804556238,2026-02-25 15:23:00,361,088019948837550,404055778487282,7195-97439,MTC
9883242102,9809743953,2026-02-10 00:23:00,48,935387584282417,404790807595794,4960-59756,MOC
9848932528,9825546659,2026-02-03 07:23:00,623,460223569725217,404956213721386,6076-20860,MOC
9834624751,9818506716,2026-02-12 07:23:00,539,269848583339452,404428699041379,6003-82424,MTC
9882071518,9807159696,2026-02-03 17:23:00,710,610357972798552,404881172980686,9589-73399,MOC
9862473178,9866319314,2026-02-10 17:23:00,549,288515879968460,404503731453038,9260-64971,MTC
9866319314,9889083863,2026-02-04 21:23:00,315,561100225579415,404034717545588,1900-30049,MOC
9852312432,9836690967,2026-02-11 02:23:00,567,909010016761847,404055778487282,9930-10691,MTC
9840084271,9856482366,2026-02-03 06:23:00,236,033230982150648,404634163894484,6090-85837,MOC
9877434873,9851370985,2026-02-10 05:23:00,168,269848583339452,404997968845783,6382-78720,MTC
9836690967,9866319314,2026-02-25 12:23:00,112,933472122816064,404347955276365,1411-33674,MTC
9875946474,9800766177,2026-02-02 19:23:00,141,811437447012045,404394278816580,7125-95038,MTC
9827849808,9876627028,2026-02-11 10:23:00,891,270808697829221,404368872588744,4254-60029,MTC
9899809402,9877434873,2026-02-24 23:23:00,510,023303070534578,404547807740649,6517-70036,MTC
9870348247,9859407816,2026-03-03 01:23:00,597,239431290878141,404693084887256,3241-64778,MTC
9809477752,9815654527,2026-02-18 12:23:00,73,099688143536822,404256996112535,6835-37789,MOC
9800471138,9837346706,2026-02-15 12:23:00,404,484085887704358,404465669380118,6051-87214,MTC
9824745171,9869901627,2026-02-19 17:23:00,673,088019948837550,404790807595794,9208-53622,MOC
9896965328,9885574443,2026-02-16 06:23:00,464,309652074466609,404465669380118,4661-86118,MTC
9811100101,9877014363,2026-02-23 00:23:00,811,525007432927129,404388629127990,8172-53799,MOC
9823226025,9893174612,2026-02-02 20:23:00,60,414060293333468,404865577908272,3658-55549,MTC
9880793597,9800766177,2026-02-04 11:23:00,720,916375628900287,404728463920867,1664-29400,MOC
9869985435,9890229413,2026-02-25 01:23:00,520,832684245088210,404394278816580,3657-87821,MOC
9899856984,9848175496,2026-02-10 02:23:00,331,484085887704358,404029922809202,4437-33341,MOC
9893676320,9883503056,2026-02-15 13:23:00,179,933472122816064,404988392053021,7297-32744,MTC
9818506716,9881219136,2026-02-06 19:23:00,733,447898562575326,404564729293143,2661-56705,MOC
9836541458,9827484677,2026-02-11 21:23:00,106,933472122816064,404098180635651,7322-61803,MOC
9830923271,9875655125,2026-02-28 02:23:00,573,248251353465549,404848947697357,4627-21975,MTC
9876627028,9894406409,2026-02-26 12:23:00,592,169797296590277,404808562718750,6351-22586,MOC
9850752735,9873872148,2026-02-23 00:23:00,288,916375628900287,404547807740649,5403-95550,MTC
9856272980,9831367837,2026-02-11 00:23:00,565,158144914766072,404164334722820,3288-74865,MOC
9862473178,9845494808,2026-02-11 14:23:00,84,561100225579415,404428699041379,7639-68104,MOC
9880988516,9810801326,2026-03-02 09:23:00,445,239431290878141,404547807740649,6507-85227,MTC
9875588675,9811100103,2026-02-20 19:23:00,891,447132475469137,404693084887256,7600-36900,MTC
9805466889,9818506716,2026-02-27 12:23:00,301,743748969108589,404220234132611,9802-76406,MTC
9800978820,9833300003,2026-02-24 03:23:00,760,521667467621202,404865577908272,1140-43969,MTC
9834309805,9836690967,2026-02-10 22:23:00,548,666676008350583,404567700518449,9354-94797,MOC
9811100202,9856464170,2026-02-16 15:23:00,196,158144914766072,404455877169472,8652-34055,MOC
9896965328,9851370985,2026-02-25 22:23:00,654,666580043973598,404866322702672,6744-12754,MOC
9814770054,9836690967,2026-02-08 02:23:00,860,909010016761847,404588043416518,4348-12367,MOC
9871012269,9875946474,2026-02-13 07:23:00,619,177971775170166,404450615939982,7094-69729,MOC
9843039117,9856464170,2026-02-25 07:23:00,875,269848583339452,404269448695946,5718-51359,MTC
9887429671,9818506716,2026-02-02 10:23:00,306,167014508993588,404881172980686,3508-63812,MTC
9881219136,9827048281,2026-03-03 22:23:00,194,842294057202590,404723460136730,3932-25273,MOC
9810762268,9800978820,2026-03-02 11:23:00,513,007229034944665,404723460136730,6225-75541,MTC
9856049451,9818699938,2026-02-13 16:23:00,48,521667467621202,404392827229927,3509-87808,MTC
9876038597,9896965328,2026-02-27 08:23:00,402,309652074466609,404036915594284,5292-14114,MOC
9875946474,9877014363,2026-02-21 07:23:00,433,003354216894210,404772369292984,7736-18935,MTC
9812419049,9811998679,2026-03-03 22:23:00,405,916375628900287,404848947697357,1410-95846,MTC
9887769453,9871349361,2026-02-27 20:23:00,234,007229034944665,404164334722820,1455-25953,MTC
9861201836,9875946474,2026-02-08 05:23:00,699,699586693465472,404651777392603,2511-73927,MTC
9877434873,9831839335,2026-02-25 20:23:00,195,743748969108589,404865577908272,7110-76126,MOC
9811116152,9879955271,2026-02-28 02:23:00,24,810620034244204,404343333952111,7772-25447,MTC
9895134332,9867468071,2026-02-26 12:23:00,845,413975523149135,404567700518449,7596-33505,MTC
9880531003,9851333872,2026-02-07 04:23:00,156,269848583339452,404055778487282,4980-64917,MOC
9818506716,9840084271,2026-03-03 10:23:00,343,270808697829221,404489554393769,8882-62294,MOC
9811116152,9804711671,2026-02-27 15:23:00,547,291428341108099,404892665918463,9178-56866,MTC
9893174612,9818506716,2026-02-09 19:23:00,293,169797296590277,404631224179749,3625-26553,MOC
9809134316,9808613171,2026-02-22 14:23:00,345,207501102481934,404997968845783,4132-76589,MTC
9809743953,9818227824,2026-02-17 12:23:00,501,810620034244204,404034717545588,6625-45013,MOC
9826758692,9829042284,2026-03-01 03:23:00,550,099688143536822,404772369292984,9318-36447,MTC
9859407816,9879955271,2026-02-03 18:23:00,491,099688143536822,404503731453038,9669-92156,MOC
9864746872,9892832764,2026-02-21 17:23:00,316,291428341108099,404757051204618,4482-18006,MOC
9877360260,9880957015,2026-02-24 15:23:00,217,667665061809190,404728463920867,4425-80705,MOC
9893745299,9895134332,2026-02-05 02:23:00,694,667665061809190,404343333952111,8407-29777,MOC
9831727889,9849947174,2026-02-09 03:23:00,340,666580043973598,404029922809202,8698-74482,MTC
9841241182,9877360260,2026-02-05 18:23:00,422,666580043973598,404634163894484,4246-68579,MTC
9866319314,9804711671,2026-02-09 22:23:00,156,248251353465549,404042681818451,2097-13018,MTC
9814770054,9807991183,2026-02-22 22:23:00,470,413975523149135,404247314986430,6596-76026,MTC
9841395376,9871093248,2026-02-19 04:23:00,653,688615335554398,404275539423733,2022-67495,MTC
9837346706,9868501429,2026-02-11 01:23:00,241,167014508993588,404036915594284,9640-75220,MTC
9811100101,9869222196,2026-02-12 01:23:00,155,099688143536822,404368872588744,9530-42168,MTC
9875161369,9850752735,2026-02-09 08:23:00,841,667665061809190,404988392053021,8018-65306,MTC
9815654527,9882071518,2026-02-10 03:23:00,358,488510272614933,404220234132611,1854-54459,MOC
9840084271,9816658760,2026-02-06 10:23:00,705,269848583339452,404388629127990,2481-11986,MOC
9863421607,9850643171,2026-02-06 10:23:00,127,743748969108589,404318432225913,5248-72734,MTC
9869222196,9820377889,2026-02-16 21:23:00,282,299606530745054,404997968845783,1116-41161,MOC
9808613171,9857871331,2026-03-03 21:23:00,324,336452577754781,404808562718750,6764-13949,MTC
9811724005,9856464170,2026-02-18 06:23:00,614,270808697829221,404174564240082,4163-89065,MTC
9894406409,9881223623,2026-02-02 21:23:00,408,521667467621202,404034717545588,8894-88775,MTC
9861201836,9878390847,2026-02-18 11:23:00,255,488510272614933,404508637659916,7979-50676,MOC
9833300001,9811100202,2026-02-09 16:23:00,155,909010016761847,404631224179749,9844-44859,MOC
9833300003,9839421047,2026-03-01 07:23:00,233,148564679970246,404693084887256,9406-59176,MTC
9856670106,9893792374,2026-02-19 23:23:00,797,414060293333468,404256996112535,9390-94620,MTC
9852312432,9810801326,2026-02-05 22:23:00,798,007229034944665,404790807595794,2121-46455,MTC
9887769453,9875655125,2026-03-02 04:23:00,175,447132475469137,404508637659916,3056-37094,MOC
9869985435,9876038597,2026-03-03 01:23:00,61,099688143536822,404392827229927,5482-75651,MOC
9878390847,9839005329,2026-02-27 23:23:00,821,177971775170166,404257991366210,7352-13550,MTC
9862473178,9874989413,2026-02-09 14:23:00,270,916375628900287,404848947697357,5278-24257,MOC
9861796405,9831727889,2026-02-21 08:23:00,612,935387584282417,404693084887256,1005-37714,MOC
9862473178,9825546659,2026-02-10 08:23:00,196,947985158328182,404392827229927,1905-65408,MOC
9834738299,9803432445,2026-03-03 18:23:00,378,944171545444328,404567700518449,8135-39089,MTC
9823685160,9859514846,2026-02-26 21:23:00,715,167014508993588,404178006811492,2993-41097,MOC
9814770054,9885574443,2026-02-08 20:23:00,8,413975523149135,404865577908272,3681-45611,MOC
9864887719,9894406409,2026-02-20 16:23:00,188,099688143536822,404544964759876,3423-57773,MTC
9834738299,9867365766,2026-02-16 08:23:00,163,169797296590277,404508637659916,8555-37422,MTC
9819600133,9898327315,2026-02-20 22:23:00,611,488510272614933,404881172980686,8108-89484,MOC
9800471138,9879955271,2026-03-03 22:23:00,238,484085887704358,404036915594284,9148-63385,MOC
9871012269,9879402654,2026-02-07 15:23:00,438,230461849926189,404956213721386,5466-36568,MTC
9879740344,9833754330,2026-02-05 09:23:00,849,413975523149135,404848947697357,3532-76981,MTC
9856670106,9837346706,2026-02-04 08:23:00,789,666580043973598,404956213721386,7963-62289,MOC
9875588675,9867365766,2026-02-24 12:23:00,563,239431290878141,404651777392603,1346-60084,MOC
9852427868,9811592124,2026-02-19 01:23:00,796,471709991738168,404790807595794,4623-51743,MTC
9891905865,9875946474,2026-02-19 02:23:00,298,299606530745054,404347955276365,2407-47105,MOC
9882071518,9859514846,2026-02-04 12:23:00,328,167014508993588,404848947697357,5817-39780,MOC
9893745299,9895134332,2026-02-06 15:23:00,98,288515879968460,404347955276365,7745-94416,MTC
9833300002,9804711671,2026-02-27 23:23:00,864,239431290878141,404036915594284,6573-84431,MTC
9811100102,9818699938,2026-02-25 15:23:00,883,007229034944665,404164334722820,4332-77127,MTC
9869985435,9879955271,2026-02-08 01:23:00,641,158144914766072,404547807740649,9419-57926,MOC
9864746872,9807991183,2026-02-19 10:23:00,626,270808697829221,404508637659916,2472-73432,MOC
9829946804,9894406409,2026-02-07 17:23:00,738,141173934835642,404257991366210,4776-87394,MTC
9874074821,9874989413,2026-02-20 09:23:00,57,141173934835642,404178006811492,1602-91087,MTC
9847143455,9836713695,2026-02-28 05:23:00,262,935387584282417,404178006811492,8104-52839,MOC
9849578856,9805466889,2026-03-02 06:23:00,827,775949299556205,404256996112535,5454-63397,MOC
9861201836,9837346706,2026-02-16 17:23:00,880,207501102481934,404772369292984,4582-43380,MTC
9838851606,9844935348,2026-02-03 16:23:00,282,447898562575326,404848947697357,2218-31642,MOC
9815654527,9871093248,2026-03-03 09:23:00,893,413975523149135,404997968845783,2115-77786,MOC
9856670106,9834309805,2026-02-20 20:23:00,22,299606530745054,404450615939982,7209-91603,MOC
9847679764,9811100101,2026-02-27 04:23:00,182,336452577754781,404388629127990,1195-22463,MOC
9808613171,9833300001,2026-02-11 17:23:00,827,413975523149135,404257991366210,4874-55823,MOC
9856272980,9814770054,2026-02-14 02:23:00,767,288515879968460,404343333952111,8686-84673,MOC
9803432445,9877014363,2026-02-15 05:23:00,9,484085887704358,404631224179749,1836-26723,MTC
9867749649,9874989413,2026-02-12 06:23:00,85,933472122816064,404368872588744,5937-55024,MOC
9852427868,9854516808,2026-02-04 11:23:00,565,610357972798552,404508637659916,1773-42799,MTC
9853315869,9869222196,2026-02-03 20:23:00,125,248251353465549,404343333952111,9268-81555,MTC
9893676320,9827048281,2026-02-16 07:23:00,896,484085887704358,404547807740649,9664-41273,MOC
9814737996,9811998679,2026-02-09 05:23:00,819,112880133613861,404544964759876,4635-27692,MOC
9869901627,9890229413,2026-02-22 15:23:00,464,471709991738168,404174564240082,4760-49109,MTC
9890913341,9899856984,2026-03-01 22:23:00,46,610357972798552,404347955276365,7422-16378,MOC
9839005329,9831839335,2026-02-21 12:23:00,185,239431290878141,404956213721386,5127-31108,MOC
9833754330,9887429671,2026-02-08 11:23:00,864,561100225579415,404892665918463,6937-45104,MOC
9804556238,9859514846,2026-02-25 09:23:00,188,270808697829221,404055778487282,3541-41235,MOC
9893745299,9834738299,2026-02-11 23:23:00,764,842294057202590,404997968845783,9673-63215,MOC
9800978820,9837735158,2026-03-04 02:23:00,154,721753540838663,404055778487282,4961-71308,MOC
9893174612,9829042284,2026-02-12 21:23:00,12,309652074466609,404490277038430,9457-51086,MOC
9810801326,9874074821,2026-02-12 01:23:00,841,291428341108099,404270312073564,3109-56377,MTC
9819399091,9811100103,2026-02-06 10:23:00,194,810620034244204,404490277038430,7432-40513,MOC
9882620450,9880793597,2026-03-04 10:23:00,852,309652074466609,404892665918463,7984-63476,MTC
9838156149,9880793597,2026-02-22 16:23:00,119,811437447012045,404589026012796,8750-60527,MOC
9899856984,9874074821,2026-02-10 00:23:00,622,141173934835642,404567700518449,4941-72474,MTC
9811592124,9879955271,2026-02-12 15:23:00,557,367850821486289,404114351906698,6326-67046,MOC
9890913341,9841395376,2026-02-23 12:23:00,880,447132475469137,404343333952111,1372-68019,MOC
9867525459,9869985435,2026-02-28 17:23:00,739,933472122816064,404029922809202,7360-35955,MOC
9889083863,9831727889,2026-02-16 13:23:00,453,163735160917798,404790807595794,9997-53581,MTC
9826217459,9880957015,2026-02-23 20:23:00,622,488510272614933,404490277038430,9652-77104,MTC
9831839335,9867525459,2026-02-04 12:23:00,214,088019948837550,404392827229927,2038-93178,MTC
9804556238,9867749649,2026-02-12 16:23:00,348,666676008350583,404757051204618,2865-14078,MOC
9877434873,9879402654,2026-02-18 15:23:00,483,169797296590277,404735020802144,1843-12887,MOC
9862473178,9801845146,2026-02-14 21:23:00,871,810620034244204,404269448695946,5382-70591,MOC
9826758692,9809521456,2026-02-17 09:23:00,813,269848583339452,404308536866326,2206-85389,MOC
9805151864,9867365766,2026-03-04 03:23:00,660,270808697829221,404723460136730,8591-42862,MOC
9868164535,9829946804,2026-02-18 11:23:00,697,610357972798552,404885744890612,4837-50878,MOC
9834738299,9867365766,2026-02-14 11:23:00,263,688615335554398,404036915594284,9921-25076,MTC
9823511615,9890913341,2026-02-12 07:23:00,520,141173934835642,404997968845783,5326-41476,MTC
9818495931,9892832764,2026-03-02 02:23:00,600,447132475469137,404318432225913,7315-45308,MOC
9863421607,9874016400,2026-02-27 08:23:00,222,933472122816064,404865577908272,6322-66861,MTC
9849578856,9881223623,2026-02-18 21:23:00,358,367850821486289,404956213721386,8712-25720,MOC
9816697848,9879402654,2026-02-20 10:23:00,111,780157399305616,404308536866326,1540-70143,MTC
9890229413,9803413164,2026-02-07 08:23:00,514,112880133613861,404275539423733,9824-56902,MOC
9839005329,9843524082,2026-02-03 04:23:00,763,811437447012045,404256996112535,8502-16045,MOC
9879402654,9804556238,2026-03-02 04:23:00,599,099688143536822,404347955276365,8566-72155,MTC
9870348247,9823226025,2026-02-26 20:23:00,190,003354216894210,404347955276365,8964-54742,MTC
9808613171,9843699577,2026-02-02 14:23:00,227,525007432927129,404634163894484,7712-50214,MOC
9867468071,9893174612,2026-02-10 21:23:00,16,832684245088210,404651777392603,6695-18353,MOC
9805466889,9860883561,2026-02-13 15:23:00,268,460223569725217,404036915594284,2000-45001,MOC
9809521456,9851370985,2026-02-18 12:23:00,496,380571983863840,404257991366210,1370-66151,MOC
9837346706,9816697848,2026-02-12 03:23:00,125,780157399305616,404547807740649,3836-12983,MOC
9834738299,9893745299,2026-02-26 00:23:00,770,525007432927129,404347955276365,6865-97809,MTC
9856272980,9830923271,2026-02-09 23:23:00,563,112880133613861,404489554393769,5710-16498,MTC
9844997278,9893792374,2026-02-16 19:23:00,199,667665061809190,404892665918463,8617-93936,MTC
9826217459,9868501429,2026-02-28 02:23:00,317,413975523149135,404567700518449,6580-35937,MTC
9882071518,9892832764,2026-02-16 16:23:00,724,699586693465472,404728463920867,8542-26080,MTC
9850240268,9845494808,2026-02-11 07:23:00,578,842294057202590,404257991366210,1430-34192,MTC
9893676320,9856670106,2026-02-03 13:23:00,780,141173934835642,404631224179749,3136-34841,MOC
9867749649,9839005329,2026-02-09 12:23:00,407,666580043973598,404368872588744,9549-60187,MTC
9840084271,9801128059,2026-02-12 03:23:00,102,033230982150648,404735020802144,1325-14519,MOC
9826217459,9849578856,2026-02-17 19:23:00,863,033230982150648,404790714163356,7188-52925,MTC
9889638346,9856272980,2026-02-12 10:23:00,884,309652074466609,404728463920867,3497-31329,MOC
9868501429,9811100101,2026-02-05 05:23:00,359,447898562575326,404735020802144,4594-20198,MOC
9804556238,9805151864,2026-02-24 12:23:00,326,743748969108589,404270312073564,1618-93758,MTC
9857871331,9856670106,2026-02-10 23:23:00,375,414060293333468,404029922809202,4728-41401,MOC
9831727889,9807159696,2026-02-18 02:23:00,113,610357972798552,404631224179749,8859-54976,MOC
9864160529,9871349361,2026-03-02 14:23:00,432,033230982150648,404508637659916,1958-62694,MTC
9881223623,9863421607,2026-02-18 18:23:00,84,003354216894210,404269448695946,7176-73957,MTC
9871012269,9890913341,2026-02-06 07:23:00,762,947985158328182,404270312073564,1713-56674,MTC
9869985435,9872423884,2026-03-01 01:23:00,844,610357972798552,404036915594284,3555-42526,MTC
9838851606,9891022901,2026-02-20 04:23:00,402,525007432927129,404042681818451,5075-79443,MOC
9804711671,9852427868,2026-02-03 23:23:00,797,141173934835642,404164334722820,4273-48041,MTC
9898327315,9880531003,2026-02-07 01:23:00,280,666676008350583,404634163894484,6375-42002,MTC
9869985435,9810433218,2026-02-08 12:23:00,363,375899757113055,404865577908272,3719-21782,MTC
9821818835,9823226025,2026-02-13 18:23:00,316,169797296590277,404808562718750,3121-20103,MTC
9871349361,9800766177,2026-02-11 12:23:00,282,158144914766072,404589026012796,8045-91634,MTC
9816328708,9882620450,2026-02-25 21:23:00,861,239431290878141,404343333952111,4767-74394,MOC
9857871331,9880793597,2026-02-09 08:23:00,176,336452577754781,404956213721386,8198-64369,MOC
9850983930,9883242102,2026-02-08 05:23:00,600,375899757113055,404956213721386,8555-70080,MOC
9818227824,9800471138,2026-02-04 11:23:00,174,484085887704358,404988392053021,4287-15648,MTC
9847679764,9896965328,2026-02-08 13:23:00,363,699586693465472,404388629127990,6163-42547,MOC
9880957015,9816658760,2026-02-28 12:23:00,483,488510272614933,404508637659916,6927-42213,MTC
9890229413,9811116152,2026-02-12 16:23:00,434,291428341108099,404455877169472,2372-19593,MOC
9851370985,9809521456,2026-02-21 07:23:00,782,471709991738168,404772369292984,7546-26917,MOC
9834624751,9874016400,2026-02-14 21:23:00,292,248251353465549,404318432225913,2419-62684,MTC
9847143455,9833300002,2026-02-07 10:23:00,701,811437447012045,404631224179749,1838-68540,MOC
9800379176,9805466889,2026-02-23 14:23:00,231,270808697829221,404114351906698,1969-85173,MTC
9836541458,9867365766,2026-02-02 19:23:00,718,288515879968460,404547807740649,1972-96615,MTC
9823285884,9872423884,2026-02-15 13:23:00,719,099688143536822,404693084887256,8908-72600,MOC
9853315869,9876038597,2026-02-08 10:23:00,676,413975523149135,404388629127990,5410-62716,MOC
9875946474,9829946804,2026-02-25 13:23:00,890,007229034944665,404772369292984,8366-70250,MOC
9857262849,9857986872,2026-02-23 03:23:00,350,099688143536822,404247314986430,8641-70942,MTC
9809134316,9823685160,2026-02-22 22:23:00,279,375899757113055,404865577908272,8602-64730,MOC
9868164535,9811100202,2026-02-03 10:23:00,828,309652074466609,404866322702672,6345-98846,MTC
9882620450,9867749649,2026-02-25 17:23:00,685,561100225579415,404308536866326,3105-11842,MTC
9877449058,9834309805,2026-02-19 00:23:00,47,688615335554398,404178006811492,3900-78949,MTC
9820465375,9833963605,2026-02-21 17:23:00,785,099688143536822,404034717545588,9252-93560,MOC
9862473178,9856272980,2026-02-19 12:23:00,120,148564679970246,404318432225913,9722-25405,MOC
9898169340,9893174612,2026-02-25 05:23:00,657,291428341108099,404042681818451,2396-92150,MOC
9812419049,9801845146,2026-02-24 14:23:00,85,699586693465472,404394278816580,9770-48899,MTC
9883503056,9880988516,2026-02-11 01:23:00,728,207501102481934,404728463920867,4955-47214,MTC
9857871331,9861796405,2026-02-04 21:23:00,130,336452577754781,404247314986430,1496-84355,MTC
9879402654,9861201836,2026-02-23 10:23:00,187,088019948837550,404567700518449,7893-12849,MOC
9847143455,9823685160,2026-02-14 20:23:00,687,023303070534578,404508637659916,9555-80438,MOC
9850752735,9840084271,2026-02-16 04:23:00,697,471709991738168,404257991366210,1140-80054,MTC
9807159696,9809477752,2026-02-15 02:23:00,124,525007432927129,404567700518449,6453-97246,MOC
9809477752,9853315869,2026-02-23 09:23:00,195,033230982150648,404808562718750,1880-51065,MOC
9857986872,9829946804,2026-02-10 05:23:00,297,775949299556205,404564729293143,5693-19450,MOC
9811100202,9849947174,2026-02-12 19:23:00,299,087375300119721,404956213721386,4684-67449,MTC
9811100102,9844935348,2026-02-15 12:23:00,752,248251353465549,404544964759876,9050-13194,MTC
9878390847,9881223623,2026-02-08 04:23:00,513,947985158328182,404651777392603,7244-64377,MOC
9856670106,9869985435,2026-02-09 01:23:00,246,832684245088210,404544964759876,6671-43938,MTC
9812419049,9811116152,2026-02-18 19:23:00,703,248251353465549,404790714163356,5552-86968,MOC
9876038597,9833300003,2026-02-11 04:23:00,783,743748969108589,404997968845783,1963-64704,MOC
9809743953,9852312432,2026-02-10 05:23:00,34,775949299556205,404343333952111,8828-94966,MOC
9833963605,9827048281,2026-02-21 13:23:00,131,933472122816064,404036915594284,1058-86903,MOC
9823685160,9874016400,2026-02-14 20:23:00,886,291428341108099,404308536866326,2882-52514,MTC
9837735158,9898327315,2026-03-02 14:23:00,748,810620034244204,404772369292984,1375-48990,MOC
9838156149,9809521456,2026-02-11 16:23:00,109,832684245088210,404343333952111,7631-81830,MOC
9825546659,9833300003,2026-02-23 18:23:00,735,239431290878141,404055778487282,3124-15270,MOC
9810801326,9859407816,2026-02-11 11:23:00,302,775949299556205,404489554393769,4330-58547,MOC
9831367837,9882071518,2026-02-08 22:23:00,499,230461849926189,404178006811492,1494-39484,MOC
9879955271,9856670106,2026-02-12 16:23:00,74,207501102481934,404567700518449,1589-66271,MOC
9840196556,9806594013,2026-02-16 09:23:00,205,141173934835642,404547807740649,9071-61135,MTC
9820377889,9861201836,2026-02-26 06:23:00,684,148564679970246,404256996112535,1016-27012,MTC
9809477752,9894406409,2026-02-21 15:23:00,603,666676008350583,404388629127990,6604-92231,MTC
9819399091,9845494808,2026-02-23 12:23:00,60,413975523149135,404885744890612,7821-52906,MOC
9838156149,9834738299,2026-03-01 02:23:00,518,003354216894210,404997968845783,9709-23658,MTC
9800978820,9851370985,2026-02-16 08:23:00,785,375899757113055,404634163894484,1713-69067,MOC
9864160529,9809477752,2026-02-19 23:23:00,734,521667467621202,404997968845783,3199-34981,MTC
9879740344,9857262849,2026-02-20 13:23:00,463,336452577754781,404269448695946,9095-15032,MOC
9812419049,9877449058,2026-02-02 22:23:00,780,141173934835642,404178006811492,1026-79567,MTC
