MSISDN,Start Time,End Time,IP Address,MAC Address,Data Uploaded (KB),Data Downloaded (KB),Destination IP
9824745171,2026-02-13 00:23:00,2026-02-13 01:13:00,39.87.153.119,cc:e0:f0:fd:39:7e,3274,3747,5.166.161.96
9801128059,2026-02-12 05:23:00,2026-02-12 06:36:00,105.238.11.83,77:1c:96:52:92:9f,7350,79372,196.159.136.223
9800471138,2026-02-27 18:23:00,2026-02-27 18:54:00,19.96.233.179,ec:cc:a0:8a:f3:57,3859,39496,164.64.27.210
9841395376,2026-02-23 11:23:00,2026-02-23 13:16:00,187.121.52.69,4a:fa:a2:8b:ef:28,8342,72136,164.125.126.97
9864887719,2026-02-06 21:23:00,2026-02-06 22:48:00,133.11.68.67,12:94:cd:b0:9a:98,1288,68403,136.174.70.150
9843039117,2026-02-24 09:23:00,2026-02-24 10:17:00,127.113.29.228,3c:1a:cc:11:55:d8,75,34092,102.5.200.99
9816328708,2026-02-23 21:23:00,2026-02-23 22:48:00,230.12.90.189,bd:c9:1b:ba:e3:be,8766,6544,18.146.66.68
9843699577,2026-03-03 07:23:00,2026-03-03 08:18:00,168.130.73.244,8d:c4:d0:03:b4:c6,1397,66813,227.205.73.233
9878961183,2026-02-11 22:23:00,2026-02-11 23:29:00,135.30.9.239,37:00:89:4c:cb:16,5664,88879,12.123.121.49
9800766177,2026-02-02 10:23:00,2026-02-02 11:22:00,181.151.211.125,35:09:ff:64:b8:2a,292,41262,137.81.55.137
9870348247,2026-02-13 17:23:00,2026-02-13 19:17:00,121.120.76.91,32:e8:7e:ce:94:10,8057,93149,3.235.237.42
9863421607,2026-02-06 17:23:00,2026-02-06 19:22:00,118.102.253.226,1d:a4:af:c3:99:7d,5246,96384,195.178.212.144
9837346706,2026-02-12 15:23:00,2026-02-12 16:33:00,224.75.204.254,ff:3c:98:fa:bb:b9,9671,3004,230.215.75.246
9814770054,2026-02-27 02:23:00,2026-02-27 02:36:00,23.149.110.111,76:8d:26:89:00:69,3588,50510,101.226.236.198
9848932528,2026-02-07 13:23:00,2026-02-07 13:42:00,223.62.185.18,48:3a:da:be:63:a5,4370,75586,192.64.111.86
9885149368,2026-02-13 05:23:00,2026-02-13 06:25:00,48.244.232.130,12:1e:cc:54:52:98,3141,32536,100.163.31.168
9895134332,2026-02-10 12:23:00,2026-02-10 12:29:00,135.181.148.17,41:2e:39:a4:d0:22,562,47321,241.100.116.85
9823511615,2026-02-15 19:23:00,2026-02-15 20:07:00,132.24.190.119,2e:97:6f:05:8d:c9,9018,50374,246.12.14.191
9880793597,2026-02-08 04:23:00,2026-02-08 04:37:00,121.150.95.185,29:e5:05:58:3e:0b,3371,10116,127.13.6.96
9871012269,2026-02-28 05:23:00,2026-02-28 06:07:00,79.97.28.248,f3:69:7c:c6:0f:d3,2867,87268,93.29.66.38
9890913341,2026-02-18 19:23:00,2026-02-18 20:06:00,71.100.28.104,d0:41:87:12:1a:95,8696,69212,225.76.89.249
9892832764,2026-02-07 19:23:00,2026-02-07 19:38:00,113.149.144.202,06:bf:56:af:7c:3d,6929,28279,207.127.158.187
9889083863,2026-02-05 13:23:00,2026-02-05 15:18:00,193.73.225.227,f5:04:a7:cd:8f:de,556,14528,119.95.59.243
9893792374,2026-03-03 20:23:00,2026-03-03 21:27:00,39.34.74.206,49:13:d9:7f:e4:87,9752,82975,24.68.131.237
9801845146,2026-03-02 07:23:00,2026-03-02 09:03:00,178.141.143.225,78:13:f2:b2:fc:76,6276,80658,194.248.126.190
9885149368,2026-03-01 08:23:00,2026-03-01 09:05:00,170.144.47.233,59:83:84:7b:ef:33,3825,36687,124.58.79.173
9884251354,2026-02-18 02:23:00,2026-02-18 03:54:00,73.140.224.2,3a:58:c0:1b:21:29,7616,85631,224.12.103.115
9883503056,2026-02-16 02:23:00,2026-02-16 03:11:00,244.9.63.110,4c:e8:fb:51:ae:89,3460,68666,35.171.178.137
9869222196,2026-02-10 21:23:00,2026-02-10 23:14:00,213.69.18.21,76:a2:f8:fc:cb:3b,197,53838,97.120.65.2
9867525459,2026-02-19 13:23:00,2026-02-19 14:15:00,204.78.93.112,92:72:f8:9e:f5:76,6620,73268,113.211.120.176
9840196556,2026-02-15 21:23:00,2026-02-15 22:00:00,203.68.8.178,51:ba:e6:e8:a4:ab,3847,76969,113.177.105.234
9844997278,2026-02-12 14:23:00,2026-02-12 15:17:00,35.2.116.83,6b:58:44:2a:44:fe,7875,86454,254.124.167.146
9859514846,2026-02-12 22:23:00,2026-02-13 00:03:00,101.6.53.175,bc:a0:22:e7:76:71,2239,83711,66.27.7.187
9834738299,2026-02-05 13:23:00,2026-02-05 14:51:00,117.60.185.194,69:f0:7e:1a:5a:ca,8267,50802,145.143.36.33
9893676320,2026-02-07 14:23:00,2026-02-07 15:46:00,47.183.146.132,fd:a3:c7:f3:fe:ec,6651,6603,5.54.44.247
9820465375,2026-02-06 10:23:00,2026-02-06 11:31:00,206.165.253.252,01:68:70:d6:b9:6e,6895,68856,126.101.143.132
9818495931,2026-03-04 06:23:00,2026-03-04 07:19:00,245.218.109.182,7a:e3:68:a0:a2:33,3740,79778,80.35.55.253
9804556238,2026-02-14 04:23:00,2026-02-14 04:50:00,142.32.118.153,5b:91:a1:8e:3e:a3,3812,46792,23.182.142.143
9853315869,2026-02-07 21:23:00,2026-02-07 23:14:00,199.55.47.232,62:27:e6:56:c6:c1,3288,34420,2.43.111.84
9853315869,2026-02-11 08:23:00,2026-02-11 08:50:00,229.90.227.251,93:13:19:05:a5:84,5217,50880,116.68.201.79
9878403690,2026-02-03 04:23:00,2026-02-03 05:22:00,89.197.57.45,67:d8:77:2a:74:df,3646,43507,106.203.106.121
9836690967,2026-02-24 16:23:00,2026-02-24 16:57:00,170.0.16.241,cd:95:65:c5:94:af,1424,43540,225.188.36.171
9811724005,2026-03-02 02:23:00,2026-03-02 04:21:00,254.119.245.16,9c:bd:41:2b:6a:61,6411,2557,115.78.127.133
9818699938,2026-02-08 03:23:00,2026-02-08 04:51:00,223.32.88.22,e6:50:9a:e7:ec:f5,9690,64461,102.18.111.179
9893676320,2026-02-19 07:23:00,2026-02-19 08:00:00,8.164.158.51,96:25:ef:bc:d2:b8,9763,68371,11.206.90.160
9805466889,2026-02-26 18:23:00,2026-02-26 18:49:00,240.63.64.62,b4:3f:30:e4:99:13,5471,38401,99.190.49.249
9815654527,2026-02-26 17:23:00,2026-02-26 17:42:00,216.12.222.205,fc:c9:bf:0a:7b:bd,897,36783,230.54.80.244
9827048281,2026-03-01 21:23:00,2026-03-01 21:36:00,79.229.194.197,90:0d:fd:54:f3:53,3146,92426,42.229.56.163
9839421047,2026-02-28 11:23:00,2026-02-28 12:10:00,113.98.98.162,97:b8:6c:41:8d:e3,2196,88413,150.110.134.238
9864887719,2026-02-07 08:23:00,2026-02-07 09:35:00,206.133.136.182,1e:97:f0:0b:67:88,4280,36514,109.253.76.160
9827048281,2026-02-13 04:23:00,2026-02-13 05:02:00,238.164.126.251,90:d9:df:d5:2c:88,9091,55531,105.41.36.120
9840084271,2026-02-11 22:23:00,2026-02-11 23:20:00,133.108.216.109,38:bc:15:fd:73:6d,5925,53678,140.208.105.156
9868501429,2026-02-15 07:23:00,2026-02-15 08:16:00,167.172.220.22,2a:6c:6f:e7:0b:50,5523,96390,125.135.137.169
9884251354,2026-02-21 21:23:00,2026-02-21 23:20:00,192.9.185.136,4f:e5:3b:3d:7b:17,6432,2695,116.21.185.110
9814737996,2026-03-03 13:23:00,2026-03-03 13:48:00,147.177.152.96,0c:b8:0d:f0:13:28,9582,87866,124.175.191.6
9856049451,2026-02-28 05:23:00,2026-02-28 06:26:00,42.54.37.181,0c:54:2e:36:5f:4d,5694,61622,30.87.14.188
9823281206,2026-03-02 08:23:00,2026-03-02 09:02:00,177.35.247.31,77:75:68:38:47:82,8665,1993,247.42.99.70
9838851606,2026-02-26 05:23:00,2026-02-26 06:37:00,195.16.59.60,2b:b0:cd:7c:02:63,1486,81865,193.7.175.214
9818506716,2026-02-02 15:23:00,2026-02-02 16:09:00,169.86.88.24,63:60:10:2f:71:6e,8985,73642,21.118.55.91
9862473178,2026-02-04 09:23:00,2026-02-04 10:48:00,21.199.18.225,28:5b:69:54:4a:70,8740,2698,41.130.144.139
9823281206,2026-02-17 04:23:00,2026-02-17 05:29:00,101.132.228.46,f7:8a:b4:9b:cd:8a,2801,39845,181.89.190.95
9823685160,2026-02-20 12:23:00,2026-02-20 12:36:00,55.7.81.182,e7:d0:db:92:a7:cf,7291,6797,227.206.26.140
9816697848,2026-02-04 04:23:00,2026-02-04 05:36:00,8.179.203.135,e6:aa:83:57:8a:a9,7430,94509,152.148.189.191
9812419049,2026-03-01 15:23:00,2026-03-01 15:48:00,212.138.41.119,b1:4e:69:a9:99:0e,1585,47830,80.18.34.89
9893745299,2026-02-08 03:23:00,2026-02-08 03:48:00,7.148.253.26,28:bd:8b:b8:1b:b3,3676,30340,153.13.5.149
9864746872,2026-02-18 16:23:00,2026-02-18 17:17:00,105.180.139.34,ea:f0:3e:95:05:b1,643,91858,120.168.16.79
9857871331,2026-02-06 07:23:00,2026-02-06 07:48:00,43.215.209.4,43:71:2a:59:73:3a,4414,26299,30.115.158.71
9856670106,2026-03-01 03:23:00,2026-03-01 03:27:00,57.117.87.117,c7:67:c4:93:92:76,7701,59583,8.13.68.36
9810762268,2026-02-08 22:23:00,2026-02-08 23:01:00,76.204.126.157,88:74:af:21:14:53,8476,85211,153.61.246.206
9864746872,2026-02-03 22:23:00,2026-02-03 22:38:00,139.129.155.86,e2:0a:73:4a:d1:46,3043,60116,67.214.169.108
9847143455,2026-02-16 17:23:00,2026-02-16 19:07:00,227.18.206.10,5d:d4:ad:e0:9b:96,9638,72457,52.43.146.41
9831839335,2026-02-03 20:23:00,2026-02-03 22:14:00,80.75.90.70,ec:8e:ca:41:94:f9,2196,78726,55.121.63.110
9873872148,2026-02-05 19:23:00,2026-02-05 20:22:00,47.216.148.63,f5:34:ba:33:87:bd,743,48121,216.150.228.9
9831839335,2026-02-18 13:23:00,2026-02-18 14:12:00,162.128.176.78,b2:e8:18:05:22:37,806,30149,222.77.156.174
9885574443,2026-02-11 07:23:00,2026-02-11 08:41:00,36.117.151.58,42:23:6c:b5:dc:10,7438,23838,59.46.246.96
9872423884,2026-02-19 23:23:00,2026-02-19 23:33:00,65.152.44.163,f0:a6:64:72:95:04,9177,22445,231.173.162.79
9818227824,2026-02-10 11:23:00,2026-02-10 12:21:00,52.171.129.226,28:dc:80:e2:42:b2,5556,30358,17.165.155.70
9859514846,2026-02-27 14:23:00,2026-02-27 14:51:00,208.228.245.3,76:15:fa:41:e8:c6,5780,77370,183.77.142.169
9899856984,2026-02-10 08:23:00,2026-02-10 09:35:00,83.170.132.156,9c:0a:d0:14:d0:2e,3817,81748,78.37.242.70
9818506716,2026-02-27 10:23:00,2026-02-27 11:00:00,173.58.97.75,f9:43:0c:a9:fc:4f,4328,12965,7.219.173.188
9838851606,2026-02-24 16:23:00,2026-02-24 17:00:00,181.233.69.197,7c:a1:7f:8d:0c:c4,2087,13791,165.78.144.225
9841395376,2026-02-16 04:23:00,2026-02-16 06:14:00,122.207.132.227,42:28:73:9c:23:fc,7427,58378,133.181.142.254
9882620450,2026-02-14 04:23:00,2026-02-14 04:55:00,88.110.92.236,e9:0e:de:e8:a7:b4,397,64996,216.33.97.226
9823511615,2026-02-05 08:23:00,2026-02-05 09:03:00,134.213.252.10,6e:33:5f:4b:3e:9d,4141,67530,15.171.26.32
9820377889,2026-02-04 11:23:00,2026-02-04 12:37:00,161.102.190.29,7f:10:c5:91:57:86,481,53429,17.207.73.209
9867468071,2026-02-23 01:23:00,2026-02-23 02:04:00,50.124.129.87,7e:5e:f2:95:a6:6c,6433,98547,61.53.179.152
9816697848,2026-02-20 04:23:00,2026-02-20 05:56:00,81.35.43.117,f6:ed:f5:e2:df:2e,7621,23371,233.63.81.40
9864160529,2026-03-02 02:23:00,2026-03-02 02:44:00,45.18.31.112,31:6a:e0:2c:a6:96,4328,93252,227.133.196.200
9800379176,2026-02-18 18:23:00,2026-02-18 19:18:00,199.68.225.139,dd:60:a4:28:93:20,6242,18275,195.65.22.87
9814770054,2026-02-05 20:23:00,2026-02-05 22:15:00,142.132.242.177,41:9c:40:12:b6:c7,7791,79359,245.103.229.106
9850240268,2026-02-19 08:23:00,2026-02-19 10:19:00,60.65.26.220,90:99:35:89:fa:d4,2566,35417,53.49.26.109
9885149368,2026-02-08 18:23:00,2026-02-08 19:13:00,182.251.118.160,39:29:ce:47:26:f9,6687,37001,156.150.179.102
9826217459,2026-02-25 12:23:00,2026-02-25 13:39:00,192.99.112.29,8e:05:52:76:3e:0f,9531,62224,24.214.6.45
9809134316,2026-02-07 14:23:00,2026-02-07 15:16:00,180.40.42.192,16:76:ab:78:4c:cb,7791,11858,40.44.107.54
9834738299,2026-03-02 01:23:00,2026-03-02 02:36:00,166.183.172.100,96:eb:2e:3f:cd:d6,401,94954,140.63.13.89
9818495931,2026-02-12 12:23:00,2026-02-12 13:15:00,110.235.50.222,82:4a:0a:a6:bf:e8,4738,57884,2.1.103.186
9899856984,2026-02-04 07:23:00,2026-02-04 08:36:00,154.37.174.164,fa:70:bb:b7:a0:96,313,63218,231.171.190.103
9821818835,2026-02-23 19:23:00,2026-02-23 19:41:00,187.108.7.201,27:61:59:ad:f8:2a,5837,46326,187.14.47.112
9877449058,2026-02-19 15:23:00,2026-02-19 17:20:00,131.166.90.154,8f:2b:b4:e9:1b:87,97,59057,127.82.87.103
9864746872,2026-02-10 14:23:00,2026-02-10 15:43:00,124.129.39.240,76:9f:c1:97:aa:3c,8620,86145,166.206.39.159
9885149368,2026-02-27 23:23:00,2026-02-28 00:18:00,70.24.91.162,c4:91:a2:4b:31:5a,8940,72172,253.71.77.168
9875161369,2026-02-04 10:23:00,2026-02-04 11:15:00,233.85.226.5,94:34:c6:77:59:fe,5627,7459,172.172.18.2
9898169340,2026-02-25 04:23:00,2026-02-25 05:46:00,72.142.217.201,e4:b5:c6:ea:93:9f,94,89888,186.126.200.194
9831727889,2026-02-08 16:23:00,2026-02-08 17:48:00,192.136.163.53,ad:01:bf:8b:41:b3,4317,37298,155.208.70.164
9820377889,2026-02-19 17:23:00,2026-02-19 17:56:00,68.63.194.144,c2:85:5d:2e:57:c8,9233,62707,174.111.79.159
9809743953,2026-02-22 01:23:00,2026-02-22 03:15:00,103.47.38.151,c1:ed:be:ba:2d:0d,9774,27853,139.178.188.13
9899049027,2026-02-20 01:23:00,2026-02-20 02:12:00,155.189.72.41,b1:23:83:11:ac:ae,740,62058,73.184.57.224
9874074821,2026-02-13 03:23:00,2026-02-13 04:52:00,157.205.16.234,d2:ee:1b:8e:11:70,383,39737,35.6.172.6
9834624751,2026-02-04 11:23:00,2026-02-04 12:59:00,163.135.19.119,fc:e7:cb:e7:cc:01,6226,71499,187.210.96.130
9847143455,2026-02-17 21:23:00,2026-02-17 23:12:00,116.242.119.71,0d:0a:51:8a:8d:26,3004,78204,126.254.241.181
9809477752,2026-02-28 08:23:00,2026-02-28 09:18:00,91.204.78.108,7b:94:0b:91:f9:0d,8773,18963,237.213.85.154
9823226025,2026-03-03 03:23:00,2026-03-03 04:52:00,116.76.17.227,38:c6:4e:06:47:27,6889,93977,43.90.129.11
9809477752,2026-02-06 12:23:00,2026-02-06 13:41:00,17.247.108.8,d0:33:9b:f9:d4:8c,7421,84175,16.144.208.165
9867525459,2026-02-14 07:23:00,2026-02-14 09:00:00,94.194.121.19,96:13:73:9e:96:69,4835,73780,203.177.245.84
9861586578,2026-02-10 22:23:00,2026-02-10 22:52:00,39.10.230.52,c3:d3:6e:69:d4:8f,4578,58993,127.222.1.58
9878961183,2026-02-20 07:23:00,2026-02-20 07:54:00,195.140.86.80,4a:46:6e:61:f7:2f,3042,38315,59.128.47.62
9892127799,2026-02-10 10:23:00,2026-02-10 11:29:00,52.111.207.55,ab:ff:7f:77:ff:28,6402,11641,206.64.70.104
9879740344,2026-02-25 14:23:00,2026-02-25 15:24:00,127.244.62.78,bc:7c:b9:c1:33:b5,3968,30843,195.187.254.113
9890913341,2026-02-06 22:23:00,2026-02-06 22:50:00,8.121.12.185,b0:a9:8a:a1:b9:b4,2468,39556,195.119.170.176
9814737996,2026-02-27 23:23:00,2026-02-28 01:04:00,180.121.81.220,d7:b9:fd:78:c5:87,2695,5648,248.63.18.147
9847143455,2026-02-15 22:23:00,2026-02-16 00:10:00,138.178.95.142,17:56:b4:9b:e0:63,6136,57642,19.184.57.79
9893174612,2026-02-20 07:23:00,2026-02-20 08:24:00,220.40.190.105,34:51:6b:a7:cc:4c,1491,59537,12.146.118.237
9826758692,2026-02-09 19:23:00,2026-02-09 20:49:00,187.74.124.20,e7:47:5f:4d:65:8d,1302,62305,175.136.158.113
9859514846,2026-02-05 08:23:00,2026-02-05 09:45:00,126.116.210.103,32:7c:ec:a1:90:dc,1907,73976,114.133.180.55
9856464170,2026-02-18 00:23:00,2026-02-18 00:54:00,241.202.31.47,c1:8c:0c:83:65:0d,9584,12899,202.230.146.160
9882071518,2026-02-06 08:23:00,2026-02-06 09:58:00,17.89.128.174,e4:5a:c0:93:8b:c7,2378,52006,9.229.44.212
9850643171,2026-02-10 23:23:00,2026-02-11 00:51:00,122.93.166.40,b8:c6:1e:aa:27:61,4520,90118,11.5.252.14
9859514846,2026-02-22 21:23:00,2026-02-22 22:29:00,248.132.2.61,1e:94:11:3e:86:c7,1494,85363,89.207.109.236
9806594013,2026-02-26 23:23:00,2026-02-27 00:23:00,250.191.23.188,53:22:f4:aa:22:2f,1161,28183,228.87.208.80
9821818835,2026-02-21 09:23:00,2026-02-21 10:35:00,36.127.90.219,5f:e1:5e:1e:9c:fa,6702,10772,133.203.237.227
9893792374,2026-03-01 22:23:00,2026-03-02 00:15:00,17.162.143.22,4d:8d:27:f8:3b:09,4799,34562,161.60.78.23
9856464170,2026-02-11 23:23:00,2026-02-11 23:47:00,185.82.54.154,10:21:e0:10:90:03,9207,90181,189.72.30.81
9849578856,2026-02-19 10:23:00,2026-02-19 10:26:00,237.118.235.3,97:3d:a4:d0:b7:bf,5977,98468,239.79.77.247
9885149368,2026-03-02 22:23:00,2026-03-02 23:09:00,250.225.104.209,17:d6:f5:55:03:92,702,39438,60.68.113.102
9823685160,2026-02-15 23:23:00,2026-02-16 01:16:00,213.44.241.189,25:02:0a:c6:4b:56,8310,89517,192.157.69.86
9816697848,2026-02-14 17:23:00,2026-02-14 19:00:00,33.251.59.142,84:74:d2:b3:48:0e,9310,56696,159.33.236.103
9856670106,2026-02-15 21:23:00,2026-02-15 22:15:00,114.125.213.67,2a:92:26:f4:eb:65,2949,24381,118.138.151.223
9810433218,2026-02-11 18:23:00,2026-02-11 20:09:00,123.165.201.60,62:c3:0e:ce:a4:f3,9516,73627,166.32.45.53
9836690967,2026-02-09 21:23:00,2026-02-09 22:07:00,179.80.208.10,de:a4:20:c5:17:e2,6745,1854,12.95.1.83
9890229413,2026-02-26 08:23:00,2026-02-26 09:27:00,16.42.106.80,05:7e:28:6e:b0:dd,1938,36421,131.178.80.193
9836713695,2026-02-02 15:23:00,2026-02-02 15:47:00,173.200.47.122,6e:90:5c:11:e6:d4,5939,55634,134.240.112.102
9800379176,2026-02-21 12:23:00,2026-02-21 12:25:00,197.53.163.26,0e:81:c7:79:c0:72,3243,98437,64.32.182.10
9883503056,2026-02-14 14:23:00,2026-02-14 14:32:00,120.215.109.246,f5:60:82:4a:5c:26,3751,16101,32.132.132.199
9879402654,2026-02-09 06:23:00,2026-02-09 07:02:00,86.44.32.27,22:2c:85:57:a5:15,3576,53306,28.29.195.206
9821020539,2026-02-12 14:23:00,2026-02-12 15:30:00,14.8.244.101,6c:68:57:4d:16:a9,161,65572,178.18.228.143
9875655125,2026-02-06 19:23:00,2026-02-06 20:04:00,204.235.212.17,db:62:86:ea:a7:43,2246,63559,11.143.111.87
9866319314,2026-02-16 04:23:00,2026-02-16 06:20:00,77.89.165.138,11:3c:69:a2:1b:28,4623,88251,117.251.184.108
9820377889,2026-02-06 18:23:00,2026-02-06 19:43:00,213.154.74.228,98:e0:09:97:f9:9f,4150,84657,217.42.107.249
9838851606,2026-02-09 17:23:00,2026-02-09 18:52:00,233.150.172.26,f7:18:1c:42:23:d2,8080,25945,11.233.18.19
9830923271,2026-02-17 23:23:00,2026-02-18 00:30:00,173.72.140.107,a4:b8:91:1e:a6:72,8643,55412,1.250.219.75
9879402654,2026-02-25 21:23:00,2026-02-25 22:36:00,206.87.122.91,4c:7a:57:9d:b2:0a,5804,91812,192.176.90.197
9878961183,2026-02-11 13:23:00,2026-02-11 14:47:00,104.170.205.66,d4:32:f0:46:f7:00,5546,67817,229.136.71.240
9831367837,2026-02-10 19:23:00,2026-02-10 20:27:00,150.14.247.244,dc:17:51:06:0a:00,7569,52993,189.208.162.90
9885574443,2026-02-10 00:23:00,2026-02-10 02:03:00,245.17.69.22,64:cd:ba:1e:07:b5,7139,43563,179.116.80.111
9875946474,2026-02-08 21:23:00,2026-02-08 22:50:00,28.163.51.42,69:ee:fd:58:03:f2,5941,84161,254.233.71.196
9869901627,2026-02-05 07:23:00,2026-02-05 08:30:00,29.55.217.80,b5:80:1f:b2:c2:ba,8991,49515,22.133.170.40
9885149368,2026-02-18 22:23:00,2026-02-18 22:26:00,129.145.58.57,79:37:c8:d7:fb:fd,4388,46323,156.224.102.134
9861586578,2026-02-27 17:23:00,2026-02-27 17:52:00,242.45.138.240,12:05:f6:9a:a5:d8,2574,20212,31.144.5.217
9843699577,2026-02-03 09:23:00,2026-02-03 09:59:00,242.252.116.149,d2:c9:c0:82:b9:c3,1015,9807,168.207.2.192
9868164535,2026-02-27 23:23:00,2026-02-28 01:23:00,252.20.99.112,94:95:02:60:c6:bc,3501,68911,200.235.236.123
9844550229,2026-02-18 12:23:00,2026-02-18 13:21:00,133.140.192.135,9a:c8:35:57:a0:57,6594,44541,18.234.174.124
9883242102,2026-02-09 10:23:00,2026-02-09 10:54:00,208.83.245.147,25:15:9d:04:ea:1d,4305,96464,177.127.8.4
9891905865,2026-02-23 04:23:00,2026-02-23 05:19:00,197.217.82.148,aa:c0:4b:d9:de:b4,5031,72303,228.146.41.108
9849578856,2026-02-22 20:23:00,2026-02-22 21:44:00,250.103.181.243,d1:28:be:ea:49:06,901,57653,118.80.27.31
9851370985,2026-02-21 04:23:00,2026-02-21 06:22:00,212.4.166.117,e2:69:08:73:4f:a7,8739,36683,189.48.213.126
9834309805,2026-02-05 17:23:00,2026-02-05 17:27:00,155.208.70.158,0b:d8:d9:4c:41:1d,9100,9526,245.191.189.18
9809743953,2026-02-16 09:23:00,2026-02-16 10:57:00,80.249.93.122,bc:bf:24:ec:20:f3,8423,10221,123.40.227.253
9876627028,2026-02-18 17:23:00,2026-02-18 19:01:00,18.115.248.237,a3:33:85:95:94:f9,7103,61469,127.50.197.44
9847679764,2026-02-16 09:23:00,2026-02-16 10:43:00,106.88.182.31,46:97:82:c8:69:f6,9920,45617,237.125.114.14
9899856984,2026-02-22 15:23:00,2026-02-22 15:31:00,151.234.231.108,08:54:28:91:d5:cd,9771,70766,129.48.106.131
9876038597,2026-02-19 22:23:00,2026-02-19 22:35:00,122.87.3.96,51:2f:ba:67:e1:17,8421,61759,128.168.224.171
9880988516,2026-02-27 05:23:00,2026-02-27 05:31:00,103.215.21.159,8e:a4:d7:31:a2:a9,2272,88970,219.50.248.46
9898327315,2026-02-19 07:23:00,2026-02-19 09:04:00,45.22.214.7,a2:3b:d0:15:3a:0b,3725,29009,106.42.112.131
9875588675,2026-02-05 07:23:00,2026-02-05 08:59:00,204.5.129.180,21:47:3c:da:4e:8e,9804,80748,38.64.215.17
9854516808,2026-02-24 15:23:00,2026-02-24 15:27:00,245.3.166.20,93:f3:07:27:b0:6e,4498,92465,132.108.240.212
9874074821,2026-02-03 03:23:00,2026-02-03 04:15:00,134.192.121.229,b9:64:1b:1b:23:df,9587,44109,73.164.51.238
9810762268,2026-02-19 17:23:00,2026-02-19 18:49:00,64.203.9.161,34:81:75:31:62:3a,424,89398,162.53.136.18
9879955271,2026-02-10 17:23:00,2026-02-10 18:20:00,215.198.246.181,a9:60:09:f5:04:9d,6393,44342,175.197.22.36
9871093248,2026-03-02 11:23:00,2026-03-02 12:47:00,214.4.190.199,c8:2b:f0:58:a8:da,3760,41949,99.40.233.163
9831367837,2026-02-10 19:23:00,2026-02-10 20:56:00,90.146.176.105,ba:7e:0b:06:de:04,6466,62557,203.164.14.35
9811592124,2026-02-19 04:23:00,2026-02-19 05:57:00,178.36.216.215,15:62:fe:60:e2:0e,7143,71033,86.241.77.1
9851333872,2026-02-12 04:23:00,2026-02-12 05:02:00,26.64.184.71,99:56:5e:5e:bb:fa,1829,97922,140.170.162.147
9803413164,2026-02-21 11:23:00,2026-02-21 13:18:00,124.167.117.215,48:85:45:45:db:5d,6152,66602,170.219.148.4
9876038597,2026-02-13 14:23:00,2026-02-13 15:37:00,124.154.160.95,36:ff:b9:9e:3c:58,3294,97791,63.221.8.194
9877434873,2026-03-02 07:23:00,2026-03-02 09:01:00,179.70.217.153,0f:86:a5:19:7d:ce,6610,3329,213.69.83.106
9839005329,2026-02-25 14:23:00,2026-02-25 15:00:00,85.108.65.71,43:89:87:42:e6:c3,8420,27441,187.37.45.128
9838156149,2026-02-16 08:23:00,2026-02-16 08:52:00,201.71.121.128,91:14:57:d1:d4:cc,8605,16477,35.245.63.104
9887769453,2026-02-11 03:23:00,2026-02-11 03:25:00,48.98.66.173,65:db:61:22:9a:30,6331,16824,94.65.98.56
9844935348,2026-02-16 15:23:00,2026-02-16 15:51:00,249.72.15.91,d8:23:19:18:52:eb,5415,23619,118.233.252.236
9899809402,2026-02-14 04:23:00,2026-02-14 05:26:00,172.14.159.30,98:b4:24:2d:43:8c,1860,15464,166.235.193.69
9849578856,2026-02-21 17:23:00,2026-02-21 18:00:00,75.194.106.132,d9:61:0b:56:1d:fb,5521,39790,47.36.169.187
9868164535,2026-03-02 23:23:00,2026-03-03 00:01:00,147.248.15.28,a5:c9:e9:99:7f:17,7487,24227,163.80.34.9
9848932528,2026-02-19 13:23:00,2026-02-19 13:46:00,20.119.1.53,27:75:a2:d1:c0:ee,2016,85047,95.130.58.249
9805151864,2026-02-12 03:23:00,2026-02-12 05:16:00,16.81.164.171,f7:ec:59:55:33:5e,8185,29490,19.138.102.113
9801845146,2026-02-06 12:23:00,2026-02-06 14:19:00,80.233.196.230,5d:46:53:8e:00:5c,5621,75142,219.202.190.60
9829042284,2026-02-09 11:23:00,2026-02-09 11:58:00,2.128.5.44,cc:82:a0:e6:f4:e5,5101,69954,110.149.176.136
9811998679,2026-02-08 20:23:00,2026-02-08 21:55:00,210.35.15.25,9c:bc:a5:77:5a:f3,3677,86002,237.234.140.1
9829042284,2026-02-10 19:23:00,2026-02-10 21:03:00,221.74.239.187,17:04:46:e4:25:f3,2172,13679,80.120.47.221
9845494808,2026-02-11 01:23:00,2026-02-11 02:19:00,151.246.187.165,55:96:07:93:d8:2d,1654,94695,25.75.79.126
9811724005,2026-02-24 02:23:00,2026-02-24 04:05:00,56.132.151.230,e8:f8:19:4f:18:63,9736,71183,234.4.238.91
9883503056,2026-02-25 14:23:00,2026-02-25 15:25:00,139.89.127.138,d4:c9:9f:05:31:dc,2788,34324,215.207.11.221
9885574443,2026-02-04 07:23:00,2026-02-04 07:33:00,53.185.203.34,36:e3:7b:26:d5:ef,1888,59404,148.202.116.228
9889083863,2026-02-15 13:23:00,2026-02-15 14:59:00,101.91.184.169,35:08:66:c2:80:14,2791,14919,170.245.45.80
